user id,product id,Interaction type,Time stamp,date,year,month,day_of_week,hour,Customer ID,Age,Gender,Item Purchased,Category_x,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,customer_segment,age_group,Uniqe Id,Product Name,Category_y,Selling Price,price_segment,category_simple
2168.0,f0c827442b7845edfa0e519ac70e13f2,view,2023-03-28 10:00:00,2023-03-28,2023,3,Tuesday,10,2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Standard,No,No,33,Venmo,Fortnightly,Medium,25-35,f0c827442b7845edfa0e519ac70e13f2,"GUND Sebastian Tuxedo Cat Stuffed Animal Plush Toy, 14""",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,24.6,Premium,Toys
2169.0,57c935cc1950713f08f1b3ae20d5302e,like,2023-03-29 10:00:00,2023-03-29,2023,3,Wednesday,10,2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,No,No,32,Cash,Quarterly,High,18-25,57c935cc1950713f08f1b3ae20d5302e,"hand2mind Pop-Up Center, Math Games With Ten-frame (Ages 5+) - 10 Critical Thinking Activities for Kids | for Home or Classroom Center | Educational Product to Learn Addition and Subtraction",Toys & Games | Learning & Education | Counting & Math Toys,18.84,Premium,Toys
2170.0,c3513cf90bdebaef90660ab899dd9d64,like,2023-03-30 10:00:00,2023-03-30,2023,3,Thursday,10,2170,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,Medium,25-35,c3513cf90bdebaef90660ab899dd9d64,Casdon Electronic Toy Microwave,Home & Kitchen | Kitchen & Dining | Small Appliance Parts & Accessories | Microwave Oven Parts & Accessories,24.0,Premium,Home
2171.0,476217d5a91d8636f896c2023ec90d41,purchase,2023-03-31 10:00:00,2023-03-31,2023,3,Friday,10,2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,Next Day Air,No,No,37,Venmo,Every 3 Months,Low,35-50,476217d5a91d8636f896c2023ec90d41,uxcell RC Airplane 3mm to 5mm Brass Motor Coupling Shaft Coupler Connector,Toys & Games | Hobbies,6.79,Budget,Toys
2172.0,6b70f521923699fabc788cfd08379bd4,view,2023-04-01 10:00:00,2023-04-01,2023,4,Saturday,10,2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly,VIP,35-50,6b70f521923699fabc788cfd08379bd4,"AMERICAN GREETINGS Peppa Pig Birthday Party Banner, 1-Count",Home & Kitchen | Event & Party Supplies | Decorations,5.96,Budget,Home
2173.0,7f7f3c89ace07cfda7da33b851579115,like,2023-04-02 10:00:00,2023-04-02,2023,4,Sunday,10,2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,No,No,6,PayPal,Fortnightly,VIP,25-35,7f7f3c89ace07cfda7da33b851579115,The Learning Journey Techno Gears Marble Mania STEM Construction Set – Zoomerang Marble Run (80+ pieces) – Award Winning Learning Toys & Gifts for Boys & Girls Ages 6 Years and Up,Toys & Games | Building Toys | Marble Runs,55.99,Luxury,Toys
2174.0,24adfe52668f299ce5654bb61a6cd35f,purchase,2023-04-03 10:00:00,2023-04-03,2023,4,Monday,10,2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,2-Day Shipping,No,No,36,Venmo,Quarterly,VIP,18-25,24adfe52668f299ce5654bb61a6cd35f,Ginger Ray Gold Date Jar Guest Book Alternative Decoration - Gold Wedding,Toys & Games | Party Supplies,19.49,Premium,Toys
2175.0,38ed1d00add96bcfb58964936b66de21,purchase,2023-04-04 10:00:00,2023-04-04,2023,4,Tuesday,10,2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Store Pickup,No,No,1,Cash,Annually,Medium,35-50,38ed1d00add96bcfb58964936b66de21,"Fisher-Price Imaginext DC Super Friends, Steppenwolf",,6.99,Budget,Other
2176.0,2e3ec40ee37598e9dfde2a59fecfb9a5,view,2023-04-05 10:00:00,2023-04-05,2023,4,Wednesday,10,2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,No,48,Credit Card,Fortnightly,Medium,65+,2e3ec40ee37598e9dfde2a59fecfb9a5,Water Sports Itza Catch Velcro Glove and Ball Toss Game (Color May Vary),Toys & Games | Novelty & Gag Toys,8.68,Budget,Toys
2177.0,385e7c3560e6f51590d3668bc80bba63,like,2023-04-06 10:00:00,2023-04-06,2023,4,Thursday,10,2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,No,No,44,Debit Card,Quarterly,VIP,18-25,385e7c3560e6f51590d3668bc80bba63,FREEing Fate/Grand Order: Saber/Nero Claudius (Yukata Version) 1: 8 Scale PVC Figure,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",26.0,Premium,Toys
2178.0,9dc40de06ade91be8dbfb0c84287dfc3,view,2023-04-07 10:00:00,2023-04-07,2023,4,Friday,10,2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Express,No,No,9,PayPal,Bi-Weekly,VIP,18-25,9dc40de06ade91be8dbfb0c84287dfc3,"Fisher-Price Thomas & Friends Adventures, Robot Thomas 'n a Box",Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Playsets,8.02,Budget,Toys
2179.0,9848822de91ae26a3e119c5b9e2a1ebd,like,2023-04-08 10:00:00,2023-04-08,2023,4,Saturday,10,2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Standard,No,No,32,Venmo,Annually,VIP,18-25,9848822de91ae26a3e119c5b9e2a1ebd,"Seasons Bloody Machete Prop, Silver, One Size",Toys & Games | Dress Up & Pretend Play | Accessories,16.99,Premium,Toys
2180.0,f48fbf5455ffe1cca1c9031504c0e6df,like,2023-04-09 10:00:00,2023-04-09,2023,4,Sunday,10,2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,No,No,14,PayPal,Monthly,VIP,35-50,f48fbf5455ffe1cca1c9031504c0e6df,Busch 1681 Cable Roll Load 4/ HO Scenery Scale Model Scenery,Toys & Games | Hobbies | Trains & Accessories | Accessories | Scenery,10.59,Economy,Toys
2181.0,be8ac5147258d7c430fb126ac0e7e165,purchase,2023-04-10 10:00:00,2023-04-10,2023,4,Monday,10,2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,No,43,Cash,Quarterly,Low,35-50,be8ac5147258d7c430fb126ac0e7e165,Baby Alive So Many Styles Baby (Black Curly Hair),Toys & Games | Dolls & Accessories | Dolls,21.0,Premium,Toys
2182.0,bbd75a67f881398d1ee0df276ac6e65e,view,2023-04-11 10:00:00,2023-04-11,2023,4,Tuesday,10,2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly,High,18-25,bbd75a67f881398d1ee0df276ac6e65e,It's a Girl Favor Box Kit | Baby Shower,Toys & Games | Novelty & Gag Toys,6.48,Budget,Toys
2183.0,d7402fc85d8178c13d7e7e1fa565f22e,like,2023-04-12 10:00:00,2023-04-12,2023,4,Wednesday,10,2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,No,26,Venmo,Bi-Weekly,VIP,35-50,d7402fc85d8178c13d7e7e1fa565f22e,Carson Dellosa Frogs Motivational Stickers (0617),Toys & Games | Arts & Crafts | Stickers,5.59,Budget,Toys
2184.0,0e5c08e6b98643e81610a2d716f03f15,purchase,2023-04-13 10:00:00,2023-04-13,2023,4,Thursday,10,2184,30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,No,No,2,Cash,Monthly,Low,25-35,0e5c08e6b98643e81610a2d716f03f15,"amscan Super Miracle Bubbles , Party Favor , 8 oz.",Toys & Games | Sports & Outdoor Play | Bubbles,5.9,Budget,Sports
2185.0,b12bd18a1dc3cbdfe41d604515d020d5,purchase,2023-04-14 10:00:00,2023-04-14,2023,4,Friday,10,2185,38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,No,Free Shipping,No,No,16,PayPal,Every 3 Months,Low,35-50,b12bd18a1dc3cbdfe41d604515d020d5,Dear Algebra Please Stop Asking Us to Find Your X Math Shirt,Toys & Games | Learning & Education | Counting & Math Toys,18.99,Premium,Toys
2186.0,770b79e7885dc7fd5f0e859134b64f62,view,2023-04-15 10:00:00,2023-04-15,2023,4,Saturday,10,2186,40,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months,Low,35-50,,,,,,
2187.0,41a10835c8cbd595aedef3833e765d1e,like,2023-04-16 10:00:00,2023-04-16,2023,4,Sunday,10,2187,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,No,No,6,PayPal,Every 3 Months,Low,50-65,,,,,,
2188.0,b1358a8555c5814720e8514c61115917,view,2023-04-17 10:00:00,2023-04-17,2023,4,Monday,10,2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Free Shipping,No,No,20,PayPal,Annually,High,35-50,b1358a8555c5814720e8514c61115917,Smith Safety Gear Scabs Knee Pad,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Skateboarding | Protective Gear | Elbow Pads",40.95,Luxury,Sports
2189.0,d3523e9802d288388a91259fdb64d5e9,like,2023-04-18 10:00:00,2023-04-18,2023,4,Tuesday,10,2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,No,Next Day Air,No,No,9,Credit Card,Weekly,Medium,35-50,d3523e9802d288388a91259fdb64d5e9,Theo Klein Bosch Breakfast Toy Playset,Toys & Games | Dress Up & Pretend Play | Pretend Play | Kitchen Toys | Kitchen Playsets,28.34,Premium,Toys
2190.0,2a09652cad6045fd42f977a179e225cd,like,2023-04-19 10:00:00,2023-04-19,2023,4,Wednesday,10,2190,38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,No,Express,No,No,47,Credit Card,Bi-Weekly,VIP,35-50,2a09652cad6045fd42f977a179e225cd,Marvel Universe Thor Pet Costume,Toys & Games | Party Supplies,19.99,Premium,Toys
2191.0,0f93c4acd4a9efbc595379df536eda91,purchase,2023-04-20 10:00:00,2023-04-20,2023,4,Thursday,10,2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Express,No,No,33,Credit Card,Annually,High,35-50,0f93c4acd4a9efbc595379df536eda91,"Pressman Goliath 1410-06 Rummikub Retro Tin Toy, Multicolor, 5""",Toys & Games | Games & Accessories | Board Games,29.95,Premium,Toys
2192.0,fb808a17bf58461e941e06ffff629874,view,2023-04-21 10:00:00,2023-04-21,2023,4,Friday,10,2192,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,No,46,Cash,Bi-Weekly,High,25-35,fb808a17bf58461e941e06ffff629874,"Bright Starts Sparkle & Shine Unicorn On-The-Go Take-Along Toy, Ages Newborn +",Toys & Games | Baby & Toddler Toys | Rattles & Plush Rings,7.8,Budget,Toys
2193.0,f4c2bdec3b6e6d025ed2ccdb4f106a3e,like,2023-04-22 10:00:00,2023-04-22,2023,4,Saturday,10,2193,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,No,No,9,Credit Card,Monthly,Low,35-50,f4c2bdec3b6e6d025ed2ccdb4f106a3e,"Jumping Surface for 14' Trampolines with 72 V-Rings for 7"" Springs (Springs Not Included)",Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Trampolines & Accessories | Parts & Accessories | Mats,72.88,Luxury,Sports
2194.0,dee47e4e9929ec75088d7bb02bdaa394,purchase,2023-04-23 10:00:00,2023-04-23,2023,4,Sunday,10,2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Express,No,No,8,PayPal,Monthly,High,25-35,dee47e4e9929ec75088d7bb02bdaa394,Tricorn Hat,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Accessories | Headwear",8.99,Budget,Clothing
2195.0,491835c87e82c91b15a9508b2b36ccc1,purchase,2023-04-24 10:00:00,2023-04-24,2023,4,Monday,10,2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Standard,No,No,48,Bank Transfer,Quarterly,Low,50-65,491835c87e82c91b15a9508b2b36ccc1,Aurora World YooHoo and Friends Naree Plush,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,6.65,Budget,Toys
2196.0,f7c55d73f254827b28d22e46eab11ddc,view,2023-04-25 10:00:00,2023-04-25,2023,4,Tuesday,10,2196,58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,No,Next Day Air,No,No,2,Cash,Monthly,High,50-65,f7c55d73f254827b28d22e46eab11ddc,"Perler Beads Fuse Beads for Crafts, 1000pcs, Light Green","Arts, Crafts & Sewing | Beading & Jewelry Making | Beading Supplies | Fuse & Perler Beads",5.18,Budget,Other
2197.0,73d8dd150e76d1264d577852f106d207,like,2023-04-26 10:00:00,2023-04-26,2023,4,Wednesday,10,2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Next Day Air,No,No,31,PayPal,Weekly,Medium,18-25,73d8dd150e76d1264d577852f106d207,"FREEing F29825 Kigae: Morning 1: 4 Scale PVC Figure, Multicolor","Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",211.17,Luxury,Toys
2198.0,b94fd0e931bacfc9eb3efabfc5ffeec9,view,2023-04-27 10:00:00,2023-04-27,2023,4,Thursday,10,2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,Venmo,Monthly,VIP,25-35,b94fd0e931bacfc9eb3efabfc5ffeec9,"Crayola Washable Sidewalk Chalk, Outdoor Toy, Gift for Kids, 36 Count",Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Chalk,7.94,Budget,Toys
2199.0,fbcea9ca9f334a4e65bd5bb512aa484f,like,2023-04-28 10:00:00,2023-04-28,2023,4,Friday,10,2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,No,35,Venmo,Monthly,High,50-65,fbcea9ca9f334a4e65bd5bb512aa484f,Occre 53005 Lisboa Tramway 1:24 Scale Model Kit,Toys & Games | Hobbies | Models & Model Kits | Model Kits,142.74,Luxury,Toys
2200.0,8c8117754c580c9489487d80eff43d87,like,2023-04-29 10:00:00,2023-04-29,2023,4,Saturday,10,2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,No,No,40,Debit Card,Monthly,Medium,35-50,,,,,,
2201.0,3924e2144d0b3e64147cce88596a06cd,purchase,2023-04-30 10:00:00,2023-04-30,2023,4,Sunday,10,2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,No,27,Debit Card,Every 3 Months,Medium,50-65,,,,,,
2202.0,da14ddefdf097f574d3986962d6651aa,view,2023-05-01 10:00:00,2023-05-01,2023,5,Monday,10,2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,No,10,Venmo,Annually,Low,35-50,da14ddefdf097f574d3986962d6651aa,Corgi Diecast Fokker DR1 Dreidecker Manfred von Richthofen Special Edition 1:48 WWI Military Display Model AA38308,Toys & Games | Dress Up & Pretend Play | Beauty & Fashion,27.43,Premium,Toys
2203.0,1703812453b0bdbf7b78e4b208fbd787,like,2023-05-02 10:00:00,2023-05-02,2023,5,Tuesday,10,2203,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,No,Next Day Air,No,No,23,Credit Card,Weekly,Low,35-50,1703812453b0bdbf7b78e4b208fbd787,Colorforms Picture Panels Play Set - Animals,Toys & Games | Dress Up & Pretend Play | Pretend Play | Magnetic & Felt Playboards,19.99,Premium,Toys
2204.0,df40019c1753355b36ec060597b05565,purchase,2023-05-03 10:00:00,2023-05-03,2023,5,Wednesday,10,2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Free Shipping,No,No,32,Cash,Quarterly,High,50-65,df40019c1753355b36ec060597b05565,Swimline Giant Ducky Inflatable Ride-On,Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Pool Rafts & Inflatable Ride-ons,19.32,Premium,Sports
2205.0,b3982c752e0c810914903c24873d7b5f,purchase,2023-05-04 10:00:00,2023-05-04,2023,5,Thursday,10,2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,No,6,Debit Card,Monthly,Medium,18-25,b3982c752e0c810914903c24873d7b5f,"AMSCAN Egyptian Masquerade Mask Halloween Costume Accessories, One Size","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Masks",16.2,Economy,Clothing
2206.0,7a2915998ebc512e2a78281582b7a2d1,view,2023-05-05 10:00:00,2023-05-05,2023,5,Friday,10,2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,Express,No,No,27,PayPal,Weekly,High,35-50,7a2915998ebc512e2a78281582b7a2d1,"Badger Basket 13 Piece Bedroom Furniture Play Set for 18 Inch (fits American Girl Dolls), White/Pink",Toys & Games | Dolls & Accessories | Doll Accessories,58.99,Luxury,Toys
2207.0,a20629c8292154e0290ac545f307e525,like,2023-05-06 10:00:00,2023-05-06,2023,5,Saturday,10,2207,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,Store Pickup,No,No,25,Bank Transfer,Fortnightly,Medium,35-50,a20629c8292154e0290ac545f307e525,Hot Focus Magic Safari Diary with Lock in a Sealed PVC Package,Toys & Games | Dress Up & Pretend Play | Pretend Play,15.99,Economy,Toys
2208.0,da6d50cec67df283932d09286b5d056a,view,2023-05-07 10:00:00,2023-05-07,2023,5,Sunday,10,2208,69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,No,No,11,Credit Card,Annually,Low,65+,da6d50cec67df283932d09286b5d056a,"Little Tikes Brave Fire Captain Costume, 1-2T","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Boys | Costumes",22.48,Premium,Clothing
2209.0,907aaa48da3d80794125f12cc3c2f5c6,like,2023-05-08 10:00:00,2023-05-08,2023,5,Monday,10,2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,2-Day Shipping,No,No,23,PayPal,Monthly,Medium,25-35,907aaa48da3d80794125f12cc3c2f5c6,Disney Princess Color and Play Giant Sticker Activity Book,Toys & Games | Arts & Crafts,6.75,Budget,Toys
2210.0,37cdefbe9c43e7f3467e665f0a7d9f27,like,2023-05-09 10:00:00,2023-05-09,2023,5,Tuesday,10,2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,No,No,44,Bank Transfer,Quarterly,Low,35-50,37cdefbe9c43e7f3467e665f0a7d9f27,RoomMates Disney Frozen Peel And Stick Wall Decals - RMK2361SCS,"Tools & Home Improvement | Paint, Wall Treatments & Supplies | Wall Stickers & Murals",8.78,Budget,Home
2211.0,f96a51fdf0f877a789ee0713997ce134,purchase,2023-05-10 10:00:00,2023-05-10,2023,5,Wednesday,10,2211,30,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,No,Store Pickup,No,No,35,PayPal,Fortnightly,Low,25-35,f96a51fdf0f877a789ee0713997ce134,AMPlifiers SJakks Pacific Extreme Kate & Scoot 2-Pack,Toys & Games | Novelty & Gag Toys | Finger Boards & Finger Bikes,16.54,Economy,Toys
2212.0,f3af2a80bf7ac2985dbf126646a187e4,view,2023-05-11 10:00:00,2023-05-11,2023,5,Thursday,10,2212,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,No,45,Debit Card,Every 3 Months,VIP,35-50,f3af2a80bf7ac2985dbf126646a187e4,Squadron Products Adjustable Hand Vise,,29.83,Premium,Other
2213.0,bab782cb7c3302b601ed941e14fe0a48,like,2023-05-12 10:00:00,2023-05-12,2023,5,Friday,10,2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly,High,50-65,bab782cb7c3302b601ed941e14fe0a48,Hape Mini Van Wooden Toddler Toy Vehicle in Red,Toys & Games | Baby & Toddler Toys,8.32,Budget,Toys
2214.0,2b0a33cd262ac1ee0cef29d672610674,purchase,2023-05-13 10:00:00,2023-05-13,2023,5,Saturday,10,2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly,VIP,50-65,2b0a33cd262ac1ee0cef29d672610674,2018 Ant-Man 1/2 Mask (Child),Toys & Games | Dress Up & Pretend Play | Masks,5.99,Budget,Toys
2215.0,c899e69eeaf0dd67fb9ebd03b52f0c0c,purchase,2023-05-14 10:00:00,2023-05-14,2023,5,Sunday,10,2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly,VIP,35-50,c899e69eeaf0dd67fb9ebd03b52f0c0c,"Creative Converting 991199 Graduation Cap Cutouts, One Size, Black",,3.49,Budget,Other
2216.0,8011ab02c41d95e3087bbb4040714118,view,2023-05-15 10:00:00,2023-05-15,2023,5,Monday,10,2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly,VIP,18-25,8011ab02c41d95e3087bbb4040714118,"Chenille Kraft Wonderfoam Foam Hopscotch Mat, Set of 14",Toys & Games | Puzzles | Puzzle Play Mats,24.45,Premium,Toys
2217.0,4121fde01d321c533d259d941dffaa76,like,2023-05-16 10:00:00,2023-05-16,2023,5,Tuesday,10,2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,No,15,Venmo,Bi-Weekly,Low,35-50,4121fde01d321c533d259d941dffaa76,"LEGO NINJAGO Spinjitzu Zane 70661 Building Kit, 2019 (109 Pieces)",Toys & Games | Building Toys | Building Sets,15.95,Economy,Toys
2218.0,b065f69fe41797636f7f230a7adb14e5,view,2023-05-17 10:00:00,2023-05-17,2023,5,Wednesday,10,2218,35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Store Pickup,No,No,42,Bank Transfer,Fortnightly,Low,25-35,b065f69fe41797636f7f230a7adb14e5,Sun-Staches Costume Sunglasses Red White and Blue Minnie Party Favors UV400,Toys & Games | Party Supplies,9.99,Budget,Toys
2219.0,42f08580945e07c9fa36b4b7a579ae2d,purchase,2023-05-18 10:00:00,2023-05-18,2023,5,Thursday,10,2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly,High,65+,42f08580945e07c9fa36b4b7a579ae2d,Star Wars: Legion - Airspeeder Unit Expansion,Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Vehicles,39.66,Luxury,Toys
2220.0,ab896ce834dd15815e740a67cd7a61a4,view,2023-05-19 10:00:00,2023-05-19,2023,5,Friday,10,2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly,VIP,25-35,ab896ce834dd15815e740a67cd7a61a4,BRIO World - 33918 Smart Railway Workshop | 3 Piece Toy Train Accessory for Kids Ages 3 and Up,Toys & Games | Play Vehicles | Play Trains & Railway Sets | Train Sets,64.76,Luxury,Toys
2221.0,0c6adaff4407cc575a892d76a9d9303c,like,2023-05-20 10:00:00,2023-05-20,2023,5,Saturday,10,2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,No,47,Cash,Annually,High,18-25,0c6adaff4407cc575a892d76a9d9303c,Forum Novelties 45-Inch Cape,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",11.0,Economy,Clothing
2222.0,e153f0a8cc95cf1195f9005df6bda7cf,view,2023-05-21 10:00:00,2023-05-21,2023,5,Sunday,10,2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,No,Free Shipping,No,No,34,Credit Card,Annually,VIP,18-25,e153f0a8cc95cf1195f9005df6bda7cf,"Marvel 68947 Black Panther Lanyard with Screen Cleaner Charm, Multi Color",Toys & Games | Novelty & Gag Toys,7.91,Budget,Toys
2223.0,a27c53eae51e365e06f8a847405a8013,like,2023-05-22 10:00:00,2023-05-22,2023,5,Monday,10,2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly,High,25-35,a27c53eae51e365e06f8a847405a8013,Disguise Inc - Super Mario Bros. Luigi Kart Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Boys | Costumes",69.99,Luxury,Clothing
2224.0,8629df899c9c1ac2e8a72c707dea6dce,like,2023-05-23 10:00:00,2023-05-23,2023,5,Tuesday,10,2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Next Day Air,No,No,5,PayPal,Quarterly,High,25-35,8629df899c9c1ac2e8a72c707dea6dce,"Funko Star Wars Smuggler's Bounty Subscription Box, Darth Vader Theme, June 2019, Small T-Shirt",,27.54,Premium,Other
2225.0,194fa12c650a148a12e783fc8bcf1800,purchase,2023-05-24 10:00:00,2023-05-24,2023,5,Wednesday,10,2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly,Low,<18,194fa12c650a148a12e783fc8bcf1800,"Calico Critters, Town Series, Ready to Play Set",,9.95,Budget,Other
2226.0,347da917a117c3551ff4cfb095ca44f8,view,2023-05-25 10:00:00,2023-05-25,2023,5,Thursday,10,2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card,Annually,High,35-50,347da917a117c3551ff4cfb095ca44f8,"ST Racing Concepts ST5475LB CNC Machined Aluminum 4mm/5mm Turnbuckle Wrench, Blue",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,10.44,Economy,Toys
2227.0,7e4e86ae3679c4f42cf34661cd01e6c2,like,2023-05-26 10:00:00,2023-05-26,2023,5,Friday,10,2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash,Annually,High,18-25,7e4e86ae3679c4f42cf34661cd01e6c2,"Nerf N Strike Elite Strongarm Toy Blaster with Rotating Barrel, Slam Fire, and 6 Official Nerf Elite Darts for Kids, Teens, & Adults(Amazon Exclusive)",Toys & Games | Sports & Outdoor Play | Blasters & Foam Play,13.99,Economy,Sports
2228.0,a047a3c2aa91a3d30b71a97e14b0aacf,purchase,2023-05-27 10:00:00,2023-05-27,2023,5,Saturday,10,2228,40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,No,42,Credit Card,Fortnightly,High,35-50,a047a3c2aa91a3d30b71a97e14b0aacf,"Ravensburger 07834, Mermaid Adventures 2 x 24 Piece Puzzles in a Box, 2 x 24 Piece Puzzles for Kids, Every Piece is Unique, Pieces Fit Together Perfectly",Toys & Games | Puzzles | Jigsaw Puzzles,13.49,Economy,Toys
